itemName,itemId,jobName,itemTypeDetail,SkillName,Value(min),(max),(value)
파멸의 탈리스만 스톤 - 그랜드 마스터,de372ccec0d016b0ef30abb4544681e0,격투가(남),마법석,가장 강한 녀석은 누구냐?,2
파멸의 탈리스만 스톤 - 그랜드 마스터,de372ccec0d016b0ef30abb4544681e0,격투가(남),마법석,흑진광풍,2
팔미라의 머스켓 - 죠지 워싱턴,1d62d4907c8cefc7bc6e08350c043838,거너(남),머스켓,강화탄,1
팔미라의 머스켓 - 죠지 워싱턴,1d62d4907c8cefc7bc6e08350c043838,거너(남),머스켓,오버 차지,1
팔미라의 머스켓 - 죠지 워싱턴,1d62d4907c8cefc7bc6e08350c043838,거너(여),머스켓,강화탄,1
팔미라의 머스켓 - 죠지 워싱턴,1d62d4907c8cefc7bc6e08350c043838,거너(여),머스켓,오버 차지,1
미라지 완드,b5cb122708466a7502c9187a0cbfbd30,마법사(여),로드,오라 실드,2
미라지 완드,b5cb122708466a7502c9187a0cbfbd30,마법사(여),로드,환수 강화 오라,2
미라지 완드,b5cb122708466a7502c9187a0cbfbd30,마법사(남),로드,금나장,2
미라지 완드,b5cb122708466a7502c9187a0cbfbd30,마법사(남),로드,설화연창,2
Code N : 오라클,29ef2c305a56502dc40310b0380e5d59,거너(남),머스켓,전장의 영웅,2
Code N : 오라클,29ef2c305a56502dc40310b0380e5d59,거너(여),머스켓,증명의 열쇠,2
마법의 미라쥬 완드,92125ee2a03d143be9dd5d90c94ea927,도적,완드,망자의 집념,1
마법의 미라쥬 완드,92125ee2a03d143be9dd5d90c94ea927,도적,완드,블랙 아라크니아,1
성물 : 벨레드의 미라쥬 완드,88a0fe63168e315a058762e328097c11,도적,완드,모든 스킬,1,85,1
성물 : 벨레드의 미라쥬 완드,0161fdacfb9ac17ba39f0926c3efc382,도적,완드,모든 스킬,1,85,1
미라클 버스터,27b3bef3cf884eb3e8678b6d352787a0,거너(남),핸드캐넌,잭스파이크,1
미라클 버스터,27b3bef3cf884eb3e8678b6d352787a0,거너(여),핸드캐넌,마릴린 로즈,1
비스크,da5434dee362c0d1fe1ce6160c85070f,마법사(여),로드,썬버스트,1
비스크,da5434dee362c0d1fe1ce6160c85070f,마법사(여),로드,정령소환 : 위스프,2
비스크,da5434dee362c0d1fe1ce6160c85070f,마법사(여),로드,정령소환 : 글레어린,2
비스크,da5434dee362c0d1fe1ce6160c85070f,마법사(남),로드,빙백검,1
비스크,da5434dee362c0d1fe1ce6160c85070f,마법사(남),로드,설화연창,2
비스크,da5434dee362c0d1fe1ce6160c85070f,마법사(남),로드,화염 방패,2
기어워크 N7 - 스크루드라이버,cbf1d780649d0c0807cde054f39c9a7e,거너(남),핸드캐넌,슈타이어 대전차포,1
기어워크 N7 - 스크루드라이버,cbf1d780649d0c0807cde054f39c9a7e,거너(여),핸드캐넌,슈타이어 대전차포,1
모건 스크래치,84f4b4212e03c8e323a0ca480485a7b6,격투가(여),클로,클로 마스터리,1
모건 스크래치,84f4b4212e03c8e323a0ca480485a7b6,격투가(여),클로,천라지망,2
모건 스크래치,84f4b4212e03c8e323a0ca480485a7b6,격투가(남),클로,클로 마스터리,1
모건 스크래치,84f4b4212e03c8e323a0ca480485a7b6,격투가(남),클로,그물 투척,2
레드크로스 쓰로,924a8bf5d7ccd5d09b152d5758b80b02,마창사,투창,암흑나선창,3
레드크로스 쓰로,924a8bf5d7ccd5d09b152d5758b80b02,마창사,투창,더블 쓰로우,2
레드 스콜,b61e1216cb9c782d24effc6b33cdd794,마창사,미늘창,디베스테이트,3
레드 스콜,b61e1216cb9c782d24effc6b33cdd794,마창사,미늘창,유 다이드,1
레드 스콜,b61e1216cb9c782d24effc6b33cdd794,마창사,미늘창,런지 스트라이크,2
레드 스콜,b61e1216cb9c782d24effc6b33cdd794,마창사,미늘창,둠 글레이브,2
레드 에이전트,7aaef1f2662fbbfc1537400f55590c39,총검사,소태도,목표 사격,2
레드 에이전트,7aaef1f2662fbbfc1537400f55590c39,총검사,소태도,블레이드 팰컨,2
레드 에이전트,7aaef1f2662fbbfc1537400f55590c39,총검사,소태도,요인 암살,1
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(여),봉,용아,2
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(여),봉,쇄패,1
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(남),봉,삭풍,2
초천공축,0664b391e9926c4e7f54d2732e285ff6,마법사(남),봉,싹쓸바람,1
쿠리오의 유산,3dcfc19ed3c84b5862ba90b4c49c04e0,거너(남),자동권총,공중 전투 메카 : 템페스터,1
쿠리오의 유산,3dcfc19ed3c84b5862ba90b4c49c04e0,거너(남),자동권총,메카 드롭,1
쿠리오의 유산,3dcfc19ed3c84b5862ba90b4c49c04e0,거너(남),자동권총,스패로우 팩토리,1
쿠리오의 유산,3dcfc19ed3c84b5862ba90b4c49c04e0,거너(여),자동권총,공중 전폭 메카 : 게일 포스,1
쿠리오의 유산,3dcfc19ed3c84b5862ba90b4c49c04e0,거너(여),자동권총,메카 드롭,1
쿠리오의 유산,3dcfc19ed3c84b5862ba90b4c49c04e0,거너(여),자동권총,스패로우 팩토리,1
혼백의 대제 상의,34b53dc30b2ac752d57ca1e3c82b88c6,공통,천 상의,모든 스킬,75,85,1
순백의 갑옷 : 셀레스타 레지스트,d5ccbcf3f06b661c29953713834744ec,프리스트(남),판금 상의,순백의 칼날,1
식인귀의 해골 로저리,cfe61535d3e61ae97d192b9a0347e417,프리스트(남),염주,낙뢰부,3
식인귀의 해골 로저리,cfe61535d3e61ae97d192b9a0347e417,프리스트(남),염주,성불,2
식인귀의 해골 로저리,cfe61535d3e61ae97d192b9a0347e417,프리스트(여),염주,백팔염주,3
식인귀의 해골 로저리,cfe61535d3e61ae97d192b9a0347e417,프리스트(여),염주,목환자경,2
원귀의 손톱,981a4edc277eed2dc36f2761fdae8ced,격투가(여),클로,클로 마스터리,5
원귀의 손톱,981a4edc277eed2dc36f2761fdae8ced,격투가(남),클로,클로 마스터리,5
귀의 군주 하의,4693e3b9d0b45d271b9d10553dfc507d,공통,천 하의,모든 스킬,35,50,1
창공의 주인 튜닉,184d8a5fa4a71250af311fc1b3048fd2,프리스트(남),천 상의,공의 식신 - 백호,1
창공의 주인 바지,1e51de8d1941be595d53b671f3d4a515,프리스트(남),천 하의,성불,1
초월의 검 1성 - 검신,550aa441f77fb0f3670eb328ff0a7e51,귀검사(남),소검,극 귀검술 : 심검,1
초월의 검 1성 - 검신,550aa441f77fb0f3670eb328ff0a7e51,귀검사(남),소검,극한의 경지,1
초월의 검 2성 - 검신,e1a79ca5c099f143728a0b977f6b8360,귀검사(남),소검,극 귀검술 : 심검,1
초월의 검 2성 - 검신,e1a79ca5c099f143728a0b977f6b8360,귀검사(남),소검,극한의 경지,1
초월의 검 3성 - 검신,ae07b37dcc234eb929ed8e75ad6fe795,귀검사(남),소검,극 귀검술 : 심검,1
초월의 검 3성 - 검신,ae07b37dcc234eb929ed8e75ad6fe795,귀검사(남),소검,극한의 경지,1
초월의 검 4성 - 검신,127c17aca07a3eb464da1de220feaf5b,귀검사(남),소검,극 귀검술 : 심검,1
초월의 검 4성 - 검신,127c17aca07a3eb464da1de220feaf5b,귀검사(남),소검,극한의 경지,1
초월의 검 5성 - 검신,3c1e9733a469f49e71f83ec98ee24cad,귀검사(남),소검,극 귀검술 : 심검,1
초월의 검 5성 - 검신,3c1e9733a469f49e71f83ec98ee24cad,귀검사(남),소검,극한의 경지,1
초월의 검 6성 - 검신,c675f3ea73144c0791146a762109ca84,귀검사(남),소검,극 귀검술 : 심검,1
초월의 검 6성 - 검신,c675f3ea73144c0791146a762109ca84,귀검사(남),소검,극한의 경지,1
초월의 검 6성 - 검신,c675f3ea73144c0791146a762109ca84,귀검사(남),소검,극 발검술 : 섬단,1
초월의 검 7성 - 검신,3d0a6df67fbd0fa4704c87a016882f4a,귀검사(남),소검,극 귀검술 : 심검,1
초월의 검 7성 - 검신,3d0a6df67fbd0fa4704c87a016882f4a,귀검사(남),소검,극한의 경지,1
초월의 검 7성 - 검신,3d0a6df67fbd0fa4704c87a016882f4a,귀검사(남),소검,극 발검술 : 섬단,1
초월의 검 1성 - 다크로드,bf8273b5bd675b1ee304d50e33eab5a7,귀검사(남),소검,팬텀 마스터리,1
초월의 검 1성 - 다크로드,bf8273b5bd675b1ee304d50e33eab5a7,귀검사(남),소검,블레이드 팬텀,1
초월의 검 2성 - 다크로드,2f1262e4739bfeb6b883b60f5a220d9a,귀검사(남),소검,팬텀 마스터리,1
초월의 검 2성 - 다크로드,2f1262e4739bfeb6b883b60f5a220d9a,귀검사(남),소검,블레이드 팬텀,1
초월의 검 3성 - 다크로드,be01e55fb2052ecb679a9a7e3f688163,귀검사(남),소검,팬텀 마스터리,1
초월의 검 3성 - 다크로드,be01e55fb2052ecb679a9a7e3f688163,귀검사(남),소검,블레이드 팬텀,1
초월의 검 4성 - 다크로드,cdb0c8d176d0e607ed608d35f7e50776,귀검사(남),소검,팬텀 마스터리,1
초월의 검 4성 - 다크로드,cdb0c8d176d0e607ed608d35f7e50776,귀검사(남),소검,블레이드 팬텀,1
초월의 검 5성 - 다크로드,50bd5d7f63977bfc1e70197b77c4b44b,귀검사(남),소검,팬텀 마스터리,1
초월의 검 5성 - 다크로드,50bd5d7f63977bfc1e70197b77c4b44b,귀검사(남),소검,블레이드 팬텀,1
초월의 검 6성 - 다크로드,cc7d3e28537de9723778431b4084f7dc,귀검사(남),소검,팬텀 마스터리,1
초월의 검 6성 - 다크로드,cc7d3e28537de9723778431b4084f7dc,귀검사(남),소검,블레이드 팬텀,1
초월의 검 6성 - 다크로드,cc7d3e28537de9723778431b4084f7dc,귀검사(남),소검,검귀강령 : 식,1
초월의 검 7성 - 다크로드,323298d359494359406f743f932de6e7,귀검사(남),소검,팬텀 마스터리,1
초월의 검 7성 - 다크로드,323298d359494359406f743f932de6e7,귀검사(남),소검,블레이드 팬텀,1
초월의 검 7성 - 다크로드,323298d359494359406f743f932de6e7,귀검사(남),소검,검귀강령 : 식,1
초월의 검 1성 - 블러드 이블,902444fcd5276afd4cf30084b7fcc786,귀검사(남),소검,블러드 붐,1
초월의 검 1성 - 블러드 이블,902444fcd5276afd4cf30084b7fcc786,귀검사(남),소검,블러드 인카넷,1
초월의 검 2성 - 블러드 이블,4e23d0451196243f694030990c58e0da,귀검사(남),소검,블러드 붐,1
초월의 검 2성 - 블러드 이블,4e23d0451196243f694030990c58e0da,귀검사(남),소검,블러드 인카넷,1
초월의 검 3성 - 블러드 이블,c16d4964982276700bce5d986e152135,귀검사(남),소검,블러드 붐,1
초월의 검 3성 - 블러드 이블,c16d4964982276700bce5d986e152135,귀검사(남),소검,블러드 인카넷,1
초월의 검 4성 - 블러드 이블,2b0708a112f122112efa57b97264ccbd,귀검사(남),소검,블러드 붐,1
초월의 검 4성 - 블러드 이블,2b0708a112f122112efa57b97264ccbd,귀검사(남),소검,블러드 인카넷,1
오오가마의 눈,2c64f024c7153734eaee5576399da437,도적,차크라 웨펀,두꺼비유염탄,2
지옥마그마의 창,24e8c5a37ec7f42e7f1cfb2da77d8f44,마법사(여),창,체이서,2
지옥마그마의 창,24e8c5a37ec7f42e7f1cfb2da77d8f44,마법사(여),창,창 마스터리,3
지옥마그마의 창,24e8c5a37ec7f42e7f1cfb2da77d8f44,마법사(남),창,블러드 윙,2
지옥마그마의 창,24e8c5a37ec7f42e7f1cfb2da77d8f44,마법사(남),창,릴로이,2
지옥마그마의 창,24e8c5a37ec7f42e7f1cfb2da77d8f44,마법사(남),창,블러드,3
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,무즈 어퍼,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,금강쇄,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,올려차기,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,금강쇄,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(여),통파,무즈 어퍼,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(남),통파,올려차기,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,무즈 어퍼,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,금강쇄,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,올려차기,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,금강쇄,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(여),통파,무즈 어퍼,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(남),통파,올려차기,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,무즈 어퍼,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,금강쇄,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,올려차기,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,금강쇄,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(여),통파,무즈 어퍼,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(남),통파,올려차기,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,무즈 어퍼,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,금강쇄,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,올려차기,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,금강쇄,2
성물 : 푸르푸르의 스파타,0c47cccd8daf3e0b0de27ed4c4a0b6d7,귀검사(남),소검,모든 스킬,1,80,1
성물 : 푸르푸르의 스파타,0c47cccd8daf3e0b0de27ed4c4a0b6d7,다크나이트,소검,모든 스킬,1,80,1
성물 : 푸르푸르의 스파타,0c47cccd8daf3e0b0de27ed4c4a0b6d7,귀검사(여),소검,모든 스킬,1,80,1
성물 : 푸르푸르의 스파타,0c47cccd8daf3e0b0de27ed4c4a0b6d7,나이트,소검,모든 스킬,1,80,1
성물 : 푸르푸르의 스파타,b45fb2d39b7b00a6aeb27ed2582ba4a7,귀검사(남),소검,모든 스킬,1,80,1
성물 : 푸르푸르의 스파타,b45fb2d39b7b00a6aeb27ed2582ba4a7,다크나이트,소검,모든 스킬,1,80,1
성물 : 푸르푸르의 스파타,b45fb2d39b7b00a6aeb27ed2582ba4a7,귀검사(여),소검,모든 스킬,1,80,1
성물 : 푸르푸르의 스파타,b45fb2d39b7b00a6aeb27ed2582ba4a7,나이트,소검,모든 스킬,1,80,1
성물 : 푸르푸르의 드래곤투스,a86098eb9a838bba7a94c010fc1cd947,격투가(여),클로,모든 스킬,1,80,1
성물 : 푸르푸르의 드래곤투스,a86098eb9a838bba7a94c010fc1cd947,격투가(남),클로,모든 스킬,1,80,1
성물 : 푸르푸르의 드래곤투스,bedf5c00d4125472908d95309d0fd086,격투가(여),클로,모든 스킬,1,80,1
성물 : 푸르푸르의 드래곤투스,bedf5c00d4125472908d95309d0fd086,격투가(남),클로,모든 스킬,1,80,1
성물 : 푸르푸르의 통파,8e7d49285602cc295d035e9f987a287b,격투가(여),통파,모든 스킬,1,80,1
성물 : 푸르푸르의 통파,8e7d49285602cc295d035e9f987a287b,격투가(남),통파,모든 스킬,1,80,1
성물 : 푸르푸르의 통파,1bdf9af86478af87df14d4556d11a686,격투가(여),통파,모든 스킬,1,80,1
성물 : 푸르푸르의 통파,1bdf9af86478af87df14d4556d11a686,격투가(남),통파,모든 스킬,1,80,1
성물 : 푸르푸르의 나이트 레이드,936e76cd28b430c7e6ed06b9d31918c7,거너(남),보우건,모든 스킬,1,80,1
성물 : 푸르푸르의 나이트 레이드,936e76cd28b430c7e6ed06b9d31918c7,거너(여),보우건,모든 스킬,1,80,1
성물 : 푸르푸르의 나이트 레이드,ca604f6cbccee342dbeff5d22b1e4f26,거너(남),보우건,모든 스킬,1,80,1
성물 : 푸르푸르의 나이트 레이드,ca604f6cbccee342dbeff5d22b1e4f26,거너(여),보우건,모든 스킬,1,80,1
성물 : 푸르푸르의 봉,ddfc233fc37866168f973c7a1752b8a9,마법사(여),봉,모든 스킬,1,80,1
성물 : 푸르푸르의 봉,ddfc233fc37866168f973c7a1752b8a9,마법사(남),봉,모든 스킬,1,80,1
성물 : 푸르푸르의 봉,ddfc233fc37866168f973c7a1752b8a9,크리에이터,봉,모든 스킬,1,80,1
성물 : 푸르푸르의 봉,3c5c4c1439e02c4393ac917b2aee4e6a,마법사(여),봉,모든 스킬,1,80,1
성물 : 푸르푸르의 봉,3c5c4c1439e02c4393ac917b2aee4e6a,마법사(남),봉,모든 스킬,1,80,1
성물 : 푸르푸르의 봉,3c5c4c1439e02c4393ac917b2aee4e6a,크리에이터,봉,모든 스킬,1,80,1
성물 : 푸르푸르의 염주,176e99eaadb1143a9c5ace163ba02a07,프리스트(남),염주,모든 스킬,1,80,1
성물 : 푸르푸르의 염주,176e99eaadb1143a9c5ace163ba02a07,프리스트(여),염주,모든 스킬,1,80,1
성물 : 푸르푸르의 염주,d900d0050c8c8b8cae94cf74a716ea1d,프리스트(남),염주,모든 스킬,1,80,1
성물 : 푸르푸르의 염주,d900d0050c8c8b8cae94cf74a716ea1d,프리스트(여),염주,모든 스킬,1,80,1
성물 : 푸르푸르의 낫,fca728a096e0b88af8f6dfb0f9ed00ae,프리스트(남),낫,모든 스킬,1,80,1
성물 : 푸르푸르의 낫,fca728a096e0b88af8f6dfb0f9ed00ae,프리스트(여),낫,모든 스킬,1,80,1
성물 : 푸르푸르의 낫,d2c83052cadaea761dceb0dce1a2f5e3,프리스트(남),낫,모든 스킬,1,80,1
성물 : 푸르푸르의 낫,d2c83052cadaea761dceb0dce1a2f5e3,프리스트(여),낫,모든 스킬,1,80,1
성물 : 푸르푸르의 갈비뼈,53e157a33c43b95e3ea07cab522f68d0,도적,완드,모든 스킬,1,80,1
성물 : 푸르푸르의 갈비뼈,0851eb129c43d3bbef5079755119e233,도적,완드,모든 스킬,1,80,1
성물 : 푸르푸르의 쿠나이,9b9eab5663f9bb3dfbeaddfe50b7f151,도적,차크라 웨펀,모든 스킬,1,80,1
성물 : 푸르푸르의 쿠나이,a498a4d6d46c86e7b81f270a25f7e6c0,도적,차크라 웨펀,모든 스킬,1,80,1
성물 : 푸르푸르의 롱스피어,1ae08430d91836e4687277758008f86a,마창사,장창,모든 스킬,1,80,1
성물 : 푸르푸르의 롱스피어,35b7309221485db523fe5c77dcd0b49e,마창사,장창,모든 스킬,1,80,1
물오름 - 늘푸르게 익는 산들,dfb858c9405ca5b4eb0b7e8a544dcdd2,공통,가죽 머리어깨,모든 스킬,1,35,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,무즈 어퍼,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,금강쇄,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,올려차기,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,금강쇄,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(여),통파,무즈 어퍼,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(남),통파,올려차기,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,무즈 어퍼,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(여),통파,금강쇄,2
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,올려차기,1
창천잔영,7c64c685a660489db6c2a35b1385d292,격투가(남),통파,금강쇄,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(여),통파,무즈 어퍼,2
(구)창천잔영,2c06a64e0f32a0d5118be80249fd074a,격투가(남),통파,올려차기,2
번뇌하는 대신관의 염주,01ae15eccbd32028583d2c349f2bd6eb,프리스트(남),염주,광명의 챠크라,3
번뇌하는 대신관의 염주,01ae15eccbd32028583d2c349f2bd6eb,프리스트(남),염주,낙뢰부,5
번뇌하는 대신관의 염주,01ae15eccbd32028583d2c349f2bd6eb,프리스트(남),염주,지의 식신 - 현무,3
번뇌하는 대신관의 염주,01ae15eccbd32028583d2c349f2bd6eb,프리스트(여),염주,신탁의 기원,3
번뇌하는 대신관의 염주,01ae15eccbd32028583d2c349f2bd6eb,프리스트(여),염주,심혼흡성부,5
번뇌하는 대신관의 염주,01ae15eccbd32028583d2c349f2bd6eb,프리스트(여),염주,백팔염주,3
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,귀검사(남),천 상의,귀참 : 나락,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,귀검사(남),천 상의,제 7의 귀신 : 광폭의 블라슈,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,격투가(여),천 상의,광룡십삼장,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,격투가(여),천 상의,넨화,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,거너(남),천 상의,Ez-10 카운터어택,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,거너(남),천 상의,게이볼그 펀치,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(여),천 상의,엘레멘탈 커튼,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(여),천 상의,애스트럴 스톰,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(여),천 상의,계약소환 : 정복자 카시야스,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(여),천 상의,정령소환 : 융합정령 헤일롬,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,프리스트(남),천 상의,멸혼부,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,프리스트(남),천 상의,창룡격,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,거너(여),천 상의,HS-12 플라즈마,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,거너(여),천 상의,트랜스 폼 : G-0 배틀로이드,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,도적,천 상의,암기 : 비연수리검,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,도적,천 상의,흉멸인법진,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,격투가(남),천 상의,넨 스피어,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,격투가(남),천 상의,금뇌호 : 심판의 넨수,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(남),천 상의,컨센트레이트,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(남),천 상의,엘레멘탈 버스터,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(남),천 상의,차원 : 패러다임 디토네이션,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,마법사(남),천 상의,괴리 : 형용할 수 없는 공포,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,다크나이트,천 상의,다크 웨이브 폴,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,다크나이트,천 상의,팬텀 소드,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,프리스트(여),천 상의,신탁 : 신룡뇌우제,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,프리스트(여),천 상의,시폭염화부,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,총검사,천 상의,버스트 필드,1
성물 : 살레오스의 실키얀 로브,2fac4fb10662b81d1a53cd2d1161deaf,총검사,천 상의,에너지 바운스,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(남),가죽 상의,데들리 어프로치,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(남),가죽 상의,스커드 제노사이드,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(남),가죽 상의,G-61 중력류탄,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(남),가죽 상의,특수기동전대 '블랙 로즈',1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(여),가죽 상의,트윙클 스매쉬,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(여),가죽 상의,테아나 변신~!!,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(여),가죽 상의,대왕 파리채,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(여),가죽 상의,퓨전 크래프트,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(여),가죽 상의,블러디 스파이크,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(여),가죽 상의,블러디 카니발,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(여),가죽 상의,G-61 중력류탄,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,거너(여),가죽 상의,EMP 스톰,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,도적,가죽 상의,체인소 러시,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,도적,가죽 상의,실버스트림,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,도적,가죽 상의,단검투척,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,도적,가죽 상의,절명의 그림자,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(남),가죽 상의,아이스 오브,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(남),가죽 상의,빙류환,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(남),가죽 상의,럼블독,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(남),가죽 상의,체페슈,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(남),가죽 상의,질풍가도,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마법사(남),가죽 상의,볼텍스 허리케인,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,귀검사(여),가죽 상의,십자검,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,귀검사(여),가죽 상의,경전지화,1
성물 : 살레오스의 스웨이드 튜닉,64d26b657e8c3c4938be96b9bc3cf4f2,마창사,가죽 상의,광폭 : 흑화연창,1
